# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量; boss_guard=该秒末Boss格挡条当前值; boss_dmg_*=对Boss输出,由格挡条下降量反推)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta,boss_guard,boss_dmg_cum,boss_dmg_delta
0,0,0,0,0,0,0,0,0,2000000,0,0
1,0,0,0,0,0,0,0,0,2000000,0,0
2,0,0,0,0,0,0,0,0,2000000,0,0
3,0,0,0,0,0,0,0,0,2000000,0,0
4,0,0,0,0,0,0,0,0,2000000,0,0
5,0,0,0,0,0,0,0,0,2000000,0,0
6,0,0,30,0,0,0,30,0,2000000,0,0
7,1,20,50,0,1,20,20,0,2000000,0,0
8,1,20,50,2,0,0,0,2,2000000,0,0
9,1,20,100,2,0,0,50,0,2000000,0,0
10,1,20,120,2,0,0,20,0,2000000,0,0
11,1,20,120,2,0,0,0,0,2000000,0,0
12,1,20,120,2,0,0,0,0,2000000,0,0
13,1,20,120,2,0,0,0,0,2000000,0,0
14,1,20,130,2,0,0,10,0,2000000,0,0
15,1,20,130,2,0,0,0,0,2000000,0,0
16,1,20,130,2,0,0,0,0,2000000,0,0
17,3,60,180,4,2,40,50,2,2000000,0,0
18,3,60,250,4,0,0,70,0,2000000,0,0
19,3,60,310,4,0,0,60,0,2000000,0,0
20,3,60,380,4,0,0,70,0,2000000,0,0
21,7,140,580,8,4,80,200,4,2000000,0,0
22,11,220,760,12,4,80,180,4,2000000,0,0
23,15,300,920,14,4,80,160,2,2000000,0,0
24,18,360,1130,16,3,60,210,2,2000000,0,0
25,19,380,1440,16,1,20,310,0,2000000,0,0
26,24,400,1890,42,5,20,450,26,2000000,0,0
27,25,400,2170,42,1,0,280,0,2000000,0,0
28,38,400,2760,50,13,0,590,8,2000000,0,0
29,54,400,3470,52,16,0,710,2,2000000,0,0
30,70,400,4030,56,16,0,560,4,2000000,0,0
31,73,400,4400,56,3,0,370,0,2000000,0,0
32,79,400,4855,60,6,0,455,4,2000000,0,0
33,88,400,5465,64,9,0,610,4,2000000,0,0
34,104,400,6075,70,16,0,610,6,2000000,0,0
35,111,400,6605,70,7,0,530,0,2000000,0,0
36,125,400,7100,72,14,0,495,2,2000000,0,0
37,140,400,7735,76,15,0,635,4,2000000,0,0
38,150,400,8195,84,10,0,460,8,2000000,0,0
39,153,400,8510,84,3,0,315,0,2000000,0,0
40,157,400,8830,84,4,0,320,0,2000000,0,0
41,170,400,9410,84,13,0,580,0,2000000,0,0
42,179,400,9865,136,9,0,455,52,2000000,0,0
43,187,400,10290,200,8,0,425,64,2000000,0,0
44,191,400,10950,200,4,0,660,0,2000000,0,0
45,199,400,11570,200,8,0,620,0,2000000,0,0
46,213,400,12040,200,14,0,470,0,2000000,0,0
47,232,400,12540,202,19,0,500,2,2000000,0,0
48,237,400,12850,202,5,0,310,0,2000000,0,0
49,241,400,13295,202,4,0,445,0,2000000,0,0
50,258,400,13975,204,17,0,680,2,2000000,0,0
51,275,400,14455,214,17,0,480,10,2000000,0,0
52,283,400,15005,218,8,0,550,4,2000000,0,0
53,293,400,15590,220,10,0,585,2,2000000,0,0
54,303,400,16125,220,10,0,535,0,2000000,0,0
55,312,400,16495,220,9,0,370,0,2000000,0,0
56,318,400,16870,220,6,0,375,0,2000000,0,0
57,324,400,17290,222,6,0,420,2,2000000,0,0
58,335,400,17815,226,11,0,525,4,2000000,0,0
59,346,400,18260,256,11,0,445,30,2000000,0,0
60,352,400,18820,262,6,0,560,6,2000000,0,0
61,353,400,19345,262,1,0,525,0,2000000,0,0
62,361,400,19725,262,8,0,380,0,2000000,0,0
63,374,400,20370,280,13,0,645,18,2000000,0,0
64,390,400,20935,318,16,0,565,38,2000000,0,0
65,404,400,21430,318,14,0,495,0,2000000,0,0
66,423,400,22155,320,19,0,725,2,2000000,0,0
67,436,400,22460,324,13,0,305,4,2000000,0,0
68,438,400,22795,324,2,0,335,0,2000000,0,0
69,455,400,23550,324,17,0,755,0,2000000,0,0
70,464,400,24060,324,9,0,510,0,2000000,0,0
71,468,400,24450,324,4,0,390,0,2000000,0,0
72,480,400,25095,326,12,0,645,2,2000000,0,0
73,494,400,25490,350,14,0,395,24,2000000,0,0
74,499,400,25800,350,5,0,310,0,2000000,0,0
75,510,400,26175,356,11,0,375,6,2000000,0,0
76,525,400,26610,356,15,0,435,0,2000000,0,0
77,529,400,27005,356,4,0,395,0,2000000,0,0
78,538,400,27485,366,9,0,480,10,2000000,0,0
79,544,400,27935,380,6,0,450,14,2000000,0,0
80,554,400,28195,388,10,0,260,8,2000000,0,0
81,554,400,28525,388,0,0,330,0,2000000,0,0
82,557,400,29025,388,3,0,500,0,2000000,0,0
83,572,400,29600,396,15,0,575,8,2000000,0,0
84,583,400,30170,396,11,0,570,0,2000000,0,0
85,591,400,30775,400,8,0,605,4,2000000,0,0
86,598,400,31325,406,7,0,550,6,2000000,0,0
87,614,400,31805,480,16,0,480,74,2000000,0,0
88,627,400,32205,574,13,0,400,94,2000000,0,0
89,633,400,32380,656,6,0,175,82,2000000,0,0
90,639,400,32620,734,6,0,240,78,2000000,0,0
91,652,400,33000,812,13,0,380,78,2000000,0,0
92,654,400,33110,910,2,0,110,98,2000000,0,0
93,662,400,33500,1002,8,0,390,92,2000000,0,0
94,665,400,33975,1060,3,0,475,58,2000000,0,0
95,674,400,34495,1066,9,0,520,6,2000000,0,0
96,684,400,34875,1088,10,0,380,22,2000000,0,0
97,694,400,35485,1104,10,0,610,16,2000000,0,0
98,709,400,36445,1128,15,0,960,24,2000000,0,0
99,722,400,37110,1192,13,0,665,64,2000000,0,0
100,735,400,37660,1218,13,0,550,26,2000000,0,0
101,749,400,38210,1298,14,0,550,80,2000000,0,0
102,760,400,38805,1330,11,0,595,32,2000000,0,0
103,767,400,39335,1330,7,0,530,0,2000000,0,0
104,784,400,39955,1362,17,0,620,32,2000000,0,0
105,799,400,40245,1406,15,0,290,44,2000000,0,0
106,807,400,40765,1406,8,0,520,0,2000000,0,0
107,825,400,41390,1412,18,0,625,6,2000000,0,0
108,836,400,42010,1474,11,0,620,62,2000000,0,0
109,841,400,42300,1564,5,0,290,90,2000000,0,0
110,846,400,42600,1578,5,0,300,14,2000000,0,0
111,849,400,42770,1590,3,0,170,12,2000000,0,0
112,859,400,43430,1596,10,0,660,6,2000000,0,0
113,868,400,43890,1616,9,0,460,20,2000000,0,0
114,884,400,44370,1616,16,0,480,0,2000000,0,0
115,891,400,44910,1622,7,0,540,6,2000000,0,0
116,891,400,45230,1622,0,0,320,0,2000000,0,0
117,899,400,45660,1622,8,0,430,0,2000000,0,0
118,908,400,46435,1622,9,0,775,0,2000000,0,0
119,917,400,47045,1622,9,0,610,0,2000000,0,0
120,926,400,47420,1622,9,0,375,0,2000000,0,0
121,934,400,47795,1622,8,0,375,0,2000000,0,0
122,936,400,48050,1622,2,0,255,0,2000000,0,0
123,942,400,48330,1622,6,0,280,0,2000000,0,0
124,946,400,48710,1622,4,0,380,0,2000000,0,0
125,950,400,49075,1622,4,0,365,0,2000000,0,0
126,963,400,49840,1622,13,0,765,0,2000000,0,0
127,975,400,50060,1636,12,0,220,14,2000000,0,0
128,979,400,50320,1636,4,0,260,0,2000000,0,0
129,979,400,50490,1636,0,0,170,0,2000000,0,0
130,985,400,50955,1636,6,0,465,0,2000000,0,0
131,990,400,51345,1636,5,0,390,0,2000000,0,0
132,990,400,51475,1636,0,0,130,0,2000000,0,0
133,992,400,51685,1636,2,0,210,0,2000000,0,0
134,1001,400,52075,1636,9,0,390,0,2000000,0,0
135,1014,400,52575,1638,13,0,500,2,2000000,0,0
136,1035,400,53150,1666,21,0,575,28,2000000,0,0
137,1040,400,53470,1668,5,0,320,2,2000000,0,0
138,1046,400,53830,1690,6,0,360,22,2000000,0,0
139,1049,400,54180,1690,3,0,350,0,2000000,0,0
140,1064,400,54700,1692,15,0,520,2,2000000,0,0
141,1076,400,55205,1692,12,0,505,0,2000000,0,0
142,1113,400,55955,1744,37,0,750,52,2000000,0,0
143,1133,400,56320,1810,20,0,365,66,2000000,0,0
144,1141,400,56665,1848,8,0,345,38,2000000,0,0
145,1149,400,57000,1854,8,0,335,6,2000000,0,0
146,1153,400,57275,1854,4,0,275,0,2000000,0,0
147,1153,400,57445,1854,0,0,170,0,2000000,0,0
148,1153,400,57645,1854,0,0,200,0,2000000,0,0
149,1164,400,58065,1856,11,0,420,2,2000000,0,0
150,1168,400,58195,1866,4,0,130,10,2000000,0,0
151,1173,400,58740,1882,5,0,545,16,2000000,0,0
152,1177,400,59210,1916,4,0,470,34,2000000,0,0
153,1187,400,59705,1918,10,0,495,2,2000000,0,0
154,1200,400,60380,1918,13,0,675,0,2000000,0,0
155,1207,400,60805,1922,7,0,425,4,2000000,0,0
156,1212,400,61025,1922,5,0,220,0,2000000,0,0
157,1212,400,61125,1922,0,0,100,0,2000000,0,0
158,1226,400,61810,1946,14,0,685,24,2000000,0,0
159,1240,400,62210,1946,14,0,400,0,2000000,0,0
160,1244,400,62380,1954,4,0,170,8,2000000,0,0
161,1253,400,62830,2052,9,0,450,98,2000000,0,0
162,1270,400,63625,2132,17,0,795,80,2000000,0,0
163,1277,400,64065,2174,7,0,440,42,2000000,0,0
164,1292,400,64700,2214,15,0,635,40,2000000,0,0
165,1301,400,65310,2240,9,0,610,26,2000000,0,0
166,1306,400,65730,2240,5,0,420,0,2000000,0,0
167,1316,400,66140,2240,10,0,410,0,2000000,0,0
168,1321,400,66500,2240,5,0,360,0,2000000,0,0
169,1338,400,66960,2244,17,0,460,4,2000000,0,0
170,1348,400,67340,2248,10,0,380,4,2000000,0,0
171,1359,400,67615,2312,11,0,275,64,2000000,0,0
172,1362,400,67765,2322,3,0,150,10,2000000,0,0
173,1368,400,68150,2352,6,0,385,30,2000000,0,0
174,1378,400,68645,2418,10,0,495,66,2000000,0,0
175,1386,400,69050,2510,8,0,405,92,2000000,0,0
176,1389,400,69480,2534,3,0,430,24,2000000,0,0
177,1401,400,69990,2536,12,0,510,2,2000000,0,0
178,1411,400,70720,2536,10,0,730,0,2000000,0,0
179,1422,400,71305,2538,11,0,585,2,2000000,0,0
180,1429,400,71750,2538,7,0,445,0,2000000,0,0
181,1449,400,72405,2542,20,0,655,4,2000000,0,0
182,1461,400,73155,2542,12,0,750,0,2000000,0,0
183,1471,400,73650,2542,10,0,495,0,2000000,0,0
184,1475,400,73900,2546,4,0,250,4,2000000,0,0
185,1485,400,74415,2558,10,0,515,12,2000000,0,0
186,1492,400,74845,2558,7,0,430,0,2000000,0,0
187,1496,400,75275,2558,4,0,430,0,2000000,0,0
188,1509,400,75705,2558,13,0,430,0,2000000,0,0
189,1515,400,76130,2558,6,0,425,0,2000000,0,0
190,1524,400,76595,2558,9,0,465,0,2000000,0,0
191,1527,400,76815,2558,3,0,220,0,2000000,0,0
192,1530,400,77195,2558,3,0,380,0,2000000,0,0
193,1547,400,77745,2558,17,0,550,0,2000000,0,0
194,1550,400,77975,2558,3,0,230,0,2000000,0,0
195,1556,400,78295,2558,6,0,320,0,2000000,0,0
196,1567,400,78655,2558,11,0,360,0,2000000,0,0
197,1572,400,78945,2558,5,0,290,0,2000000,0,0
198,1583,400,79365,2558,11,0,420,0,2000000,0,0
199,1586,400,79465,2558,3,0,100,0,2000000,0,0

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量; boss_dmg_in_min=该分钟对Boss输出/格挡条下降量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,boss_dmg_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum,boss_dmg_cum
0,346,400,18260,256,0,346,400,18260,256,0
1,571,0,28785,1366,0,917,400,47045,1622,0
2,505,0,24260,916,0,1422,400,71305,2538,0
3,164,0,8160,20,0,1586,400,79465,2558,0

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,199,199,1583,400,79365,477.3,121,23929

